ts	reason	path
2026-09-23T20:36	missing-prerequisite (CtrlGraph's constructor walks hfunc.getBasicBlocks(), which Java inherits from PcodeSyntaxTree (TODO; HighFunction extends it). The Rust HighFunction trait has no get_basic_blocks and PcodeSyntaxTree is a 36-method core class whose composition into HighFunction is a shape decision, not a one-off stub. Also needs CtrlVertex (TODO, the arena vertex type) and Pinning.hashTwo/SimpleCRC32. CtrlNGram was ported this batch against a CtrlVertexId arena handle in feature::seam_stubs, which CtrlVertex/CtrlGraph should adopt.)	Ghidra/Features/CodeCompare/src/main/java/ghidra/features/codecompare/graphanalysis/CtrlGraph.java
2026-09-23T20:36	missing-prerequisite (DataGraph's constructor iterates hfunc.locRange() and hfunc.getPcodeOps(), both inherited from PcodeSyntaxTree (TODO); the Rust HighFunction trait exposes neither, and composing PcodeSyntaxTree into HighFunction is a core shape decision. Also needs DataVertex (TODO; its depthZeroHash reads DataGraph config and isConstantNonPointer) and Pinning.hashTwo. DataNGram was ported this batch against a DataVertexId arena handle in feature::seam_stubs.)	Ghidra/Features/CodeCompare/src/main/java/ghidra/features/codecompare/graphanalysis/DataGraph.java
2026-09-23T20:36	missing-prerequisite (TokenBin.add checks newToken.getClangFunction().getHighFunction() against the bin's HighFunction. In Rust, ClangNode::get_clang_function returns Box<dyn app::seam_stubs::ClangFunction>, an empty marker placeholder with no get_high_function; the real app::decompiler::ClangFunction struct is not reachable from a ClangToken (documented in clang_function.rs). Fixing that means changing the public ClangNode trait signature used by every ClangNode implementor, outside this port. The sidekick back-reference also needs an ownership decision for the paired-bin list built by Pinning.buildTokenMap (TODO).)	Ghidra/Features/CodeCompare/src/main/java/ghidra/features/codecompare/graphanalysis/TokenBin.java
2026-09-23T20:47	missing-prerequisite (HashStore's constructor builds its block model via new BasicBlockModel(program).getCodeBlocksContaining(function.getBody(), monitor); BasicBlockModel is TODO. It also reads program.getListing(), but Rust Program::get_listing takes &mut self while Function::get_program returns Arc<dyn Program>. Its core logic (calcHashes, matchHash, hasDuplicateBlocks, getMatchHash) lives in Block and HashEntry, both TODO and not in this batch; port Block+HashEntry+HashStore together as the arena owner of InstructHash (ported this batch against CorrelateBlockId/CorrelateHashEntryId handles in program::seam_stubs; suggested: Block owns Vec<InstructHash>, HashEntry holds (CorrelateBlockId, index) refs).)	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/correlate/HashStore.java
2026-09-23T20:47	missing-prerequisite (DisambiguateStrategy's only method, calcHashes(InstructHash, int, HashStore), takes HashStore (parked this batch), and all 4 implementors call store.getBlock(addr)/getMonitor(); an empty HashStore placeholder would carry nothing a strategy could use. Port with or after HashStore.)	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/correlate/DisambiguateStrategy.java
2026-09-23T20:53	missing-prerequisite (RmiClient is an 834-line client over the Trace RMI wire protocol: it builds and parses ~70 of the 78 messages in trace-rmi.proto through a RootMessage codec (ProtobufSocket<RootMessage> + RootMessage::parseFrom). No Rust protobuf layer exists for trace-rmi.proto (no prost/protobuf dependency; app/seam_stubs.rs holds only 5 hand-written message placeholders for ValueDecoder), so a faithful port needs a new dependency or a hand-rolled protobuf codec -- a data-format/dependency decision for a human. Also needs RmiBatch, RmiReplyHandlerThread, RmiMethodRegistry, RmiRemoteMethod, TraceRmiHandler (all TODO) and XmlSchemaContext.)	Ghidra/Debug/Debugger-rmi-trace/src/main/java/ghidra/app/plugin/core/debug/client/tracermi/RmiClient.java
2026-09-23T20:53	missing-prerequisite (RmiTrace is a facade whose every operation delegates to RmiClient (parked this batch: needs the unported trace-rmi.proto codec) and consumes its inner RequestResult future plus generated protobuf types (Resolution, ValueKinds, MemoryState, ReplyCreateObject/ReplyGetValues/ReplyDisassemble, XRequestInvokeMethod/XReplyInvokeMethod, ObjDesc). Porting it now would mean inventing a ~25-method RmiClient placeholder API and protobuf enum shapes that the real client port must later match; also needs RmiTransaction and RmiTraceObjectValue (TODO). Port after RmiClient.)	Ghidra/Debug/Debugger-rmi-trace/src/main/java/ghidra/app/plugin/core/debug/client/tracermi/RmiTrace.java
2026-09-23T20:53	missing-prerequisite (RmiTraceObject holds an RmiTrace (parked this batch) and every method calls trace.client.{insertObject,removeObject,setValue,retainValues,activate} on RmiClient (parked: needs the unported trace-rmi.proto codec); its package-private ctor subscribes to RmiClient.RequestResult. Also takes protobuf Resolution/ValueKinds. Port after RmiClient/RmiTrace.)	Ghidra/Debug/Debugger-rmi-trace/src/main/java/ghidra/app/plugin/core/debug/client/tracermi/RmiTraceObject.java
2026-09-23T20:53	shape-undecided (R4: Java annotation type (@interface DisassemblyInjectInfo with nested @interface PlatformInfo{langID, compilerID default ""}, platforms(), priority() default 100), read reflectively via getClass().getAnnotation(). Likely a plain struct of per-inject metadata returned by a DisassemblyInject trait method, but that is a human decision per the shape rules.)	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/disassemble/DisassemblyInjectInfo.java
2026-09-23T20:53	missing-prerequisite (DisassemblyInject's default methods getInfo()/isApplicable()/getPriority() are all defined in terms of the DisassemblyInjectInfo annotation (shape-undecided, parked this batch); its pre() hook also takes TraceDisassembleCommand (TODO). Port once DisassemblyInjectInfo's Rust shape is decided.)	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/disassemble/DisassemblyInject.java
2026-09-23T21:06	missing-prerequisite (ArtHeaderFactory is a pure dispatch over ArtHeader plus all 14 ArtHeader_005..ArtHeader_106 version classes, every one still TODO; ArtHeader itself is only a file::seam_stubs placeholder. Porting now would mean stubbing every return value. Port after the ArtHeader hierarchy.)	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/android/art/ArtHeaderFactory.java
2026-09-23T21:06	missing-prerequisite (DataMatchProgramCorrelator extends VTAbstractProgramCorrelator (TODO) and its whole body is MatchData.matchData (TODO) + VTMatchInfo (TODO; existing feature::seam_stubs placeholder is a trait for a concrete class) + ToolOptions (TODO; three unrelated placeholders in framework/app/feature seam_stubs) + ExactDataMatchProgramCorrelatorFactory constants (TODO). Nothing to port without stubbing the base class and the algorithm.)	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/api/correlator/program/DataMatchProgramCorrelator.java
2026-09-23T21:06	ownership-undecided (FunctionNode is a call-graph node: Set<FunctionNode> children/parents plus a mutable Map<FunctionNode,FunctionPair> of cross-program associates, and FunctionPair (TODO) holds source/dest FunctionNodes back. Needs an arena+ID decision (e.g. per-program node arena keyed by entry Address inside FunctionNodeContainer, TODO) rather than Rc<RefCell>; no established pattern for this graph yet. Decide ownership for FunctionNode/FunctionPair/FunctionNodeContainer together.)	Ghidra/Features/VersionTrackingBSim/src/main/java/ghidra/feature/vt/api/FunctionNode.java
2026-09-23T21:18	ownership-undecided (AnalysisScheduler sits on the AutoAnalysisManager/AnalysisTask cycle, both TODO: schedule() constructs an AnalysisTask holding `this` and hands it to the manager, while runAnalyzer/optionsChanged mutate the Analyzer (&mut self in the ported trait) and synchronized add/remove sets. Porting needs an Arc<Self>+interior-Mutex decision for the scheduler and a new AnalysisTask placeholder; decide ownership for AutoAnalysisManager/AnalysisTask/AnalysisScheduler together.)	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/analysis/AnalysisScheduler.java
2026-09-23T21:18	missing-prerequisite (FunctionDataView TODO with no seam; getParameter() constructs `new ParameterImpl(...)` but ParameterImpl shipped as a trait (cycle cut-point) with no constructible implementor, so the method cannot be ported without stubbing. Port after ParameterImpl is reshaped to a struct / FunctionDataView is ported.)	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/function/editor/ParamInfo.java
2026-09-23T21:18	ui (sole method returns MarkerMarginProvider (TODO), a Swing JComponent margin provider with mouse listeners/FieldPanel; shape depends on the egui design per the UI rule.)	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/marker/MarginProviderSupplier.java
2026-09-23T21:18	missing-prerequisite (constructor needs PluginTool.getOptions -> ToolOptions (TODO; empty placeholder, one of three unrelated ToolOptions stubs), a constructible HelpLocation (TODO; empty placeholder trait), Options.getEnum (absent), and registers itself as an OptionsChangeListener (self-registration needs a shared-ownership decision). Only the listener half is portable without stubbing.)	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/navigation/ProgramStartingLocationOptions.java
2026-09-23T21:18	missing-prerequisite (depends on six TODO cart siblings with no Rust types: CartV1Header, CartV1Footer, CartV1Decryptor, CartV1Constants, CartV1PayloadExtractor (key testing), CartCancelDialogs (Swing prompts). Porting now would stub the whole body. Port after the header/footer/decryptor/extractor.)	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/cart/CartV1File.java
2026-09-23T21:27	missing-prerequisite (extends AbstractDemanglerAnalyzer (TODO, no Rust type) and uses MicrosoftDemanglerOptions (only a demangler/seam_stubs.rs placeholder, manifest TODO) and MsdOutputOption (TODO); also needs Options.registerOption/getCustomOption with CUSTOM_TYPE. Port after AbstractDemanglerAnalyzer, MicrosoftDemanglerOptions and MsdOutputOption.)	Ghidra/Features/MicrosoftDemangler/src/main/java/ghidra/app/plugin/core/analysis/MicrosoftDemanglerAnalyzer.java
2026-09-23T21:27	missing-prerequisite (extends VTAbstractProgramCorrelator (TODO, no Rust type; same blocker as DataMatchProgramCorrelator) and uses LSHMultiHash (TODO). Port after both.)	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/api/correlator/program/SimilarDataProgramCorrelator.java
2026-09-23T21:27	missing-prerequisite (extends VTAbstractProgramCorrelator (TODO, no Rust type) and uses LSHMultiHash (TODO). Port after both.)	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/api/correlator/program/SimilarSymbolNameProgramCorrelator.java
2026-09-23T21:27	shape-misclassified + cycle (shape_rules says struct+trait because '10 classes extend' BinaryExpression -- those extend the unrelated pcodeCPort/sleigh BinaryExpression; generic BinaryExpression is a leaf class. It sits on a 4-class cycle BinaryExpression->ExpressionTerm(TODO)->Offset(TODO)->Operand(TODO)->BinaryExpression, and implements both OperandValue (SledException) and ExpressionValue (MemoryAccessException) whose error types cannot carry each other's failures. Port ExpressionTerm/Offset/Operand/BinaryExpression together after fixing the SHAPES row and deciding the error type.)	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/generic/BinaryExpression.java
2026-09-23T21:27	ownership-undecided (on the BinaryExpression/ExpressionTerm/Offset cycle; Offset.relTo holds a shared reference to an Operand resolved by name from a Hashtable<String,Operand> in linkRelativeOffsets, and Operand.linkRelativeOffsets downcasts OperandValue to BinaryExpression by getClass(). Needs an Operand-id/arena (or enum OperandValue) decision and the Offset/ExpressionTerm ports; port the four together.)	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/generic/Operand.java
2026-09-23T21:51	api-change-required + cycle (ProgressServicePlugin/DefaultCloseableTaskMonitor/DefaultMonitorReceiver form one 3-class cycle, the other two TODO; the monitor it publishes must be Send+Sync (TaskMonitor: Send + Sync) and call back into the plugin's listeners, but ProgressService::add_progress_listener takes a non-Send Box<dyn ProgressListener>, so the listener set cannot be shared with the monitor without changing that public trait signature to Box<dyn ProgressListener + Send + Sync>. Decide that API change, then port the three together.)	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/service/progress/ProgressServicePlugin.java
2026-09-23T21:51	no-rust-equivalent (extends org.python.util.InteractiveInterpreter and drives the Jython runtime directly: PySystemState/sys.path setup, TraceFunction-based interrupts, PyModule introspection for code completion via Java reflection. This crate embeds CPython through pyo3 (script/python.rs); mapping the Jython interpreter onto pyo3 is a design decision, not a port.)	Ghidra/Extensions/Jython/src/main/java/ghidra/jython/GhidraJythonInterpreter.java
2026-09-23T21:51	missing-prerequisite (depends on TODO in-repo UnitContext, HighUnitContext, PcodeCodeMemberVisitor, LisaOptions and on the external LiSA library types it.unive.lisa.program.Program/CFG/CodeMemberDescriptor/Statement/Parameter/Untyped, none of which have a Rust representation yet; also DecompInterface/DecompilerUtils for high p-code.)	Ghidra/Extensions/Lisa/src/main/java/ghidra/lisa/pcode/PcodeFrontend.java
2026-09-23T22:00	ui-shape-undecided (sole method returns CodeComparisonView, an abstract javax.swing.JPanel subclass that is still TODO; all 3 implementers are docking ActionContext subclasses, whose convention is PARK in CONVENTION_QUEUE.tsv pending the egui design)	Ghidra/Features/Base/src/main/java/ghidra/features/base/codecompare/panel/CodeComparisonViewActionContext.java
2026-09-23T22:03	missing-prerequisite (factory dispatching to 5 concrete header types; VdexConstants, VdexHeader (only a seam_stubs placeholder in file/seam_stubs.rs) and VdexHeader_006/010/019/021/027 plus VdexStringTable/DexSectionHeader_002/VdexSectionHeader_S_T are all TODO, ~1200 Java lines with further android dex deps; port the header family first)	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/android/vdex/VdexHeaderFactory.java
2026-09-23T22:03	missing-prerequisite (extends AbstractProgramWrapperLoader -> AbstractProgramLoader, both TODO; also needs TODO MemoryBlockUtils, DumpFile and the four dump parsers Apport/Minidump/Pagedump/Userdump; faithful port needs that loader/parser family first)	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/dump/DumpFileLoader.java
2026-09-23T22:03	missing-prerequisite (extends AbstractCreateRttiDataModel -> AbstractCreateDataTypeModel, both TODO; also needs TODO TypeDescriptorModel, MSDataTypeUtils, EHDataTypeUtilities, DataTypeUtils and sits in the RTTI1-4/VfTable model cycle; the abstract model base must be ported first)	Ghidra/Features/MicrosoftCodeAnalyzer/src/main/java/ghidra/app/cmd/data/rtti/Rtti1Model.java
2026-09-23T22:07	no-rust-equivalent (facade over the JVM-only Java Debug Interface: every method takes/returns com.sun.jdi VirtualMachine/Connector/Connector.Argument/VirtualMachineManager, and the static newInstance() returns the TODO JdiManagerImpl which drives JDI directly. The crate only has opaque u64 handles for VirtualMachine and no JDI backend; porting needs a decision on the Rust debug backend replacing JDI plus a crate-wide CompletableFuture convention -- a design decision, not a port)	Ghidra/Debug/Debugger-jpda/src/main/java/ghidra/dbg/jdi/manager/JdiManager.java
2026-09-23T22:09	no-rust-equivalent (implementation of the parked JdiManager facade: drives com.sun.jdi VirtualMachineManager/Connector/VirtualMachine/Event directly (launch/attach/listen connectors, event handling threads, CompletableFuture API). No JDI backend exists in the crate; needs the same Rust-debug-backend-replacing-JDI decision as JdiManager)	Ghidra/Debug/Debugger-jpda/src/main/java/ghidra/dbg/jdi/manager/impl/JdiManagerImpl.java
2026-09-23T22:09	no-rust-equivalent (Trace-RMI connector bound to com.sun.jdi types (VirtualMachine/ThreadReference/StackFrame/Location/ReferenceType/Method keyed maps) and holds the parked JdiManagerImpl; blocked on the same JDI backend decision as JdiManager/JdiManagerImpl)	Ghidra/Debug/Debugger-jpda/src/main/java/ghidra/dbg/jdi/rmi/jpda/JdiConnector.java
2026-09-23T22:14	missing-prerequisite (DB-backed trace domain object: extends AbstractDBTraceAddressSnapRangePropertyMapData, which exists only as a trace/seam_stubs.rs placeholder, and is stored in a DBCachedObjectStore (TODO) guarded by DBTraceBookmarkSpace's ReadWriteLock (space/manager/DBTrace all TODO). No trace-side snapshot+transaction store exists to build on per OWNERSHIP_MIGRATION.md convention 3; same blocker as DBTraceObject/DBTraceSymbolManager)	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/bookmark/DBTraceBookmark.java
2026-09-23T22:15	missing-prerequisite (every storage hook - getForSpace/setInSpace/getFromSpace/getRegisterValuesFromSpace/clear/getNextEntryInternal - delegates to TaintSpace, which is still TODO (162 lines: unsigned TreeMaps of TaintSet/PcodeOp, callback-driven getInto, getNextEntry). A seam_stubs placeholder would leave this port hollow; TaintSpace also holds a back-reference to the piece to pass to PcodeStateCallbacks, so the Rust shape of that cycle (piece passed per call vs stored) needs deciding when TaintSpace is ported. Port TaintSpace first, or both together)	Ghidra/Debug/TaintAnalysis/src/main/java/ghidra/pcode/emu/taint/state/TaintPcodeExecutorStatePiece.java
2026-09-23T22:16	missing-prerequisite + shape-misfire (lazy cache whose only population path is H2FileFunctionDatabase.initialize()/readVectorMap() over an H2/JDBC file DB; H2FileFunctionDatabase is only a feature/seam_stubs.rs placeholder with no readVectorMap and no H2/JDBC backend exists in the crate. Also shape_rules R6b (implement Iterator) misfires: this is a concrete stateful class with getVectorById/update/update(id,count)/delete/invalidate besides iterator(), so it should be a struct that implements IntoIterator, not a cursor)	Ghidra/Features/BSim/src/main/java/ghidra/features/bsim/query/file/VectorStore.java
2026-09-23T22:16	missing-prerequisite (static per-BSimServerInfo registry of VectorStore instances; VectorStore is parked in this batch (H2-backed loading, shape misfire), so there is nothing real to register)	Ghidra/Features/BSim/src/main/java/ghidra/features/bsim/query/file/BSimVectorStoreManager.java
2026-09-23T22:16	no-rust-equivalent (wraps an H2 JVM SQL file database: org.apache.commons.dbcp2.BasicDataSource connection pooling, org.h2.tools.DeleteDbFiles, java.sql.Connection/SQLException, jdbc:h2 URLs. Faithful port needs a JDBC/H2-equivalent embedded SQL backend (new dependency + data-format decision); none exists in the crate)	Ghidra/Features/BSim/src/main/java/ghidra/features/bsim/query/file/BSimH2FileDBConnectionManager.java
2026-09-24T03:00	api-change-needed (AuxEmulatorPartsFactory::create_shared_state/create_local_state take Box<dyn pcode::seam_stubs::BytesPcodeExecutorStatePiece> -- a methodless marker -- and aux_pcode_emulator passes an inert ConcreteStatePieceStub, so the factory cannot hand the real concrete piece to SymZ3PcodeExecutorState::new; retyping that parameter to the now-real exec::BytesPcodeExecutorStatePiece<CB> changes a DONE public trait + its free functions + 2 test implementors. Also: DefaultPcodeThread/AuxPcodeThread have no executor-replacement seam, so create_executor cannot install SymZ3PcodeThreadExecutor; and create_thread needs SymZ3PcodeThread built over AuxPcodeThread, which it is not)	Ghidra/Extensions/SymbolicSummaryZ3/src/main/java/ghidra/pcode/emu/symz3/SymZ3PartsFactory.java
2026-09-24T03:00	missing-prerequisite (needs SymZ3PartsFactory, parked on the AuxEmulatorPartsFactory concrete-piece API; also AbstractPcodeMachineBase requires Arc<SleighLanguage> while Java takes Language)	Ghidra/Extensions/SymbolicSummaryZ3/src/main/java/ghidra/pcode/emu/symz3/state/SymZ3PcodeEmulator.java
2026-09-24T03:37	missing-prerequisite (root blocker found while retiring the pcode::seam_stubs BytesPcodeExecutorState/BytesPcodeExecutorStatePiece placeholders: the real exec::BytesPcodeExecutorStatePiece::new needs Arc<dyn Language>, but the emulator core (AbstractPcodeMachineBase/PcodeMachine::get_language) holds Arc<SleighLanguage>, and the Rust SleighLanguage does NOT impl Language (9 of Java's 61 public methods; Java 'SleighLanguage implements Language'; manifest row was phantom-DONE, flipped back to TODO). So neither AuxPcodeEmulator::create_shared_state/create_local_state nor PcodeEmulator can build a real concrete piece; retyping the factory param is pointless until SleighLanguage implements Language or the machine core stores Arc<dyn Language>. Further blockers once that is resolved: (a) DefaultPcodeThread has no executor-replacement seam for create_executor/SymZ3PcodeThreadExecutor; (b) create_thread needs SymZ3PcodeThread over AuxPcodeThread, whose ModifiedPcodeThread::new needs an InstructionDecoder (SleighInstructionDecoder TODO) and an Arc<dyn AbstractPcodeMachine> the factory's (&dyn AuxPcodeEmulator, name) signature cannot supply; (c) SymZ3PcodeExecutorState::new also needs a Z3Context (feature::seam_stubs, no z3 backend) that a singleton factory does not hold. Draft Part-1 patch saved in session scratchpad)	Ghidra/Extensions/SymbolicSummaryZ3/src/main/java/ghidra/pcode/emu/symz3/SymZ3PartsFactory.java
2026-09-24T03:37	missing-prerequisite (needs SymZ3PartsFactory (parked: SleighLanguage does not impl Language, so no real BytesPcodeExecutorStatePiece can be built from the emulator's Arc<SleighLanguage>; no executor-replacement seam; SymZ3PcodeThread cannot be built over AuxPcodeThread without SleighInstructionDecoder). Java's SymZ3PcodeEmulator(Language, ...) also cannot be expressed while AbstractPcodeMachineBase::new takes Arc<SleighLanguage>)	Ghidra/Extensions/SymbolicSummaryZ3/src/main/java/ghidra/pcode/emu/symz3/state/SymZ3PcodeEmulator.java
2026-09-24T02:00	missing-prerequisite (parseInject needs PcodeParser (TODO), which extends pcodeCPort.slgh_compile.PcodeCompile (TODO) and drives the ANTLR sleigh semantic grammar; rest of the class is ported+tested, only non-dynamic <body> p-code cannot be compiled so callfixups/callotherfixups from real .cspec files cannot register)	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/lang/PcodeInjectLibrary.java
2026-09-24T02:00	missing-prerequisite (.cspec restore needs concrete PrototypeModel/ParamEntry/ParamListStandard(+Out/RegisterOut)/DataOrganizationImpl with restoreXml -- all were phantom-DONE traits with only mock implementors, flipped back to TODO; they are Java concrete classes so porting them means trait->struct shape changes on widely-used dyn APIs (human decision); plus PcodeInjectLibrary parked on PcodeParser, and CompilerSpec::get_pcode_inject_library still returns the seam_stubs placeholder trait)	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/lang/BasicCompilerSpec.java
2026-09-24T02:11	ui (Swing ProgramPlugin: DataWindowProvider/FilterAction/MakeProgramSelectionAction docking actions + SwingUpdateManager debouncing + DomainObjectListenerBuilder; its only non-UI logic is filter/type-map bookkeeping for the provider -- egui redesign, needs-design)	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/datawindow/DataWindowPlugin.java
2026-09-24T02:11	missing-prerequisite (needs BatchGroupLoadSpec, BatchSegregatingCriteria, UserAddedSourceInfo -- all small concrete classes, still TODO; recommend porting the four together as structs. Blocker beyond that: removeDescendantsOf needs FSRL.isEquivalent/isDescendantOf, but Rust Fsrl is a trait (Java: concrete class) whose only implementor is test MockFsrl and whose is_descendant_of is 'where Self: Sized' so uncallable on dyn Fsrl; UserAddedSourceInfo is shared+mutated between BatchInfo's list and each BatchLoadConfig -- ownership choice (index vs Rc) needed)	Ghidra/Features/Base/src/main/java/ghidra/plugins/importer/batch/BatchGroup.java
2026-09-24T02:11	missing-prerequisite (unported: GraphDisplayOptions (48 methods)/DefaultGraphDisplayOptions, ProgramGraphDisplayOptions, PCodeCfgDisplayListener (UI listener), Task, PcodeSyntaxTree, GenericAddress; HighFunction also still has an app::seam_stubs placeholder)	Ghidra/Features/Decompiler/src/main/java/ghidra/app/plugin/core/decompile/actions/PCodeCfgGraphTask.java
2026-09-24T02:11	ownership-undecided (EdgeSegment/ColumnSegment/RowSegment form a doubly-linked alternating chain per edge sharing one List<GridPoint>, with mutable per-segment offsets, sorted across edges by ColSegmentList/RowSegmentList/EdgeSegmentMap; needs a family-level shape decision -- e.g. per-edge segment store keyed by point index (even=column, odd=row) with offsets in the store -- not in OWNERSHIP_MIGRATION.md. Port EdgeSegment+ColumnSegment+RowSegment+EdgeSegmentMap together once decided)	Ghidra/Features/FunctionGraph/src/main/java/ghidra/app/plugin/core/functiongraph/graph/layout/flowchart/EdgeSegment.java
2026-09-24T02:11	missing-prerequisite + ownership-undecided (needs RowSegment (TODO, 315 lines, mutually recursive compareLefts/compareRights with ColumnSegment) and the EdgeSegment segment-chain ownership decision; see EdgeSegment park)	Ghidra/Features/FunctionGraph/src/main/java/ghidra/app/plugin/core/functiongraph/graph/layout/flowchart/ColumnSegment.java
2026-09-24T02:16	ui + missing-prerequisite (Swing console-panel factory service whose only implementer is the Swing InterpreterPanelPlugin; its parameter type InterpreterConnection is unported and exposes javax.swing.Icon -- needs the egui design decision for Icon/console panels)	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/interpreter/InterpreterPanelService.java
2026-09-24T02:17	missing-prerequisite (its whole body dispatches to 7 unported state generators: WildAssemblyConstruct/Nop/NumericMap/StringMap/String/FixedNumeric/NumericStateGenerator; base AbstractAssemblyStateGenerator is still an app::seam_stubs placeholder)	Ghidra/Features/WildcardAssembler/src/main/java/ghidra/asm/wild/sem/WildAssemblyTreeResolver.java
2026-09-24T02:17	missing-prerequisite (supertrait FlatDebuggerAPI is TODO/unported (requireService, getCurrentProgram); TraceRmiLaunchOffer is an empty app::seam_stubs placeholder with no launchProgram/LaunchResult/LaunchConfigurator/RelPrompt)	Ghidra/Debug/Debugger-api/src/main/java/ghidra/debug/flatapi/FlatDebuggerRmiAPI.java
2026-09-24T02:20	ui (Swing plugin: only creates/forwards to the FunctionTagProvider component provider and registers the EditFunctionTagsAction docking action; both unported Swing UI -- needs the egui design)	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/function/tags/FunctionTagPlugin.java
2026-09-24T02:47	missing-prerequisite (cycle: static getIndirectJumpSwitch dispatches to its 3 unported subclasses TableEntry/RelativeJumpTableSwitch/TableEntryAddress via their static qualifiers; a placeholder for those would be stubbed behaviour -- port Switch together with them)	Ghidra/Features/Base/src/main/java/ghidra/util/state/analysis/Switch.java
2026-09-24T02:47	missing-prerequisite (its only body constructs FBPKv1/FBPKv2, both TODO along with their FBPT/partition classes)	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/android/fbpk/FBPK_Factory.java
2026-09-24T02:47	missing-prerequisite (needs unported Ext4Inode, Ext4File, Ext4GroupDescriptor, Ext4DirEntry/Ext4DirEntry2, Ext4BlockMapHelper, Ext4ExtentsHelper, Ext4FileSystemFactory; Ext4SuperBlock now ported)	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/ext4/Ext4FileSystem.java
2026-09-24T02:47	ownership-undecided (getSelectedVertices returns Set<FGVertex>; FGVertex is an app::seam_stubs placeholder whose shape is dyn_rules P3 investigate with no CONVENTION_QUEUE decision -- a graph vertex type, so writing &dyn/Box<dyn FGVertex> into a new public trait would pick its ownership ad hoc)	Ghidra/Features/FunctionGraph/src/main/java/ghidra/app/plugin/core/functiongraph/action/FunctionGraphValidGraphActionContextIf.java
2026-09-24T02:47	ownership-undecided + missing-prerequisite (extends parked FunctionGraphValidGraphActionContextIf; getVertex returns FGVertex (P3 undecided graph type); getVertexInfo returns unported VertexActionContextInfo)	Ghidra/Features/FunctionGraph/src/main/java/ghidra/app/plugin/core/functiongraph/action/FunctionGraphVertexLocationContextIf.java
2026-09-24T02:47	missing-prerequisite (RTTI cycle: base AbstractCreateDataBackgroundCmd<Rtti3Model> plus Rtti3Model, Rtti2Model, CreateRtti2BackgroundCmd all TODO)	Ghidra/Features/MicrosoftCodeAnalyzer/src/main/java/ghidra/app/cmd/data/rtti/CreateRtti3BackgroundCmd.java
2026-09-24T02:55	missing-prerequisite (constructs unported Objc2Protocol, which cycles back through Objc2ProtocolList and also needs unported Objc2MethodList, Objc2PropertyList; plus ObjcUtils, Objc1Constants, Objc2Constants all TODO)	Ghidra/Features/Objective-C/src/main/java/ghidra/app/util/bin/format/objc/objc2/Objc2ProtocolList.java
2026-09-24T02:55	missing-prerequisite (constructs unported Objc1Protocol, which cycles back through Objc1ProtocolList and needs unported Objc1ProtocolMethodList; Objc1Constants TODO)	Ghidra/Features/Objective-C/src/main/java/ghidra/app/util/bin/format/objc/objc1/Objc1ProtocolList.java
2026-09-24T02:55	missing-prerequisite (builder constructs unported DefaultWildAssemblyResolvedPatterns; WildOperandInfo is still an asm::wild::sem::seam_stubs placeholder)	Ghidra/Features/WildcardAssembler/src/main/java/ghidra/asm/wild/sem/WildAssemblyResolutionFactory.java
2026-09-24T02:55	missing-prerequisite (extends unported AbstractSleighAssembler; also needs unported WildAssemblyTreeResolver and parked WildAssemblyResolutionFactory)	Ghidra/Features/WildcardAssembler/src/main/java/ghidra/asm/wild/WildSleighAssembler.java
2026-09-24T02:55	missing-prerequisite (needs unported DataReferenceGraph, DataReferenceGraphDisplayListener, ProgramGraphDisplayOptions, GraphDisplayOptions (service::seam_stubs placeholder))	Ghidra/Features/ProgramGraph/src/main/java/ghidra/graph/program/DataReferenceGraphTask.java
