status	mode	depth	fanin	rem	module	path
TODO	trait	0	3	22	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/ios/btree/BTreeNodeDescriptor.java
TODO	trait	0	3	1	app	Ghidra/Features/FunctionGraph/src/main/java/ghidra/app/plugin/core/functiongraph/FGLayoutFinder.java
TODO	trait	0	3	14	graph	Ghidra/Features/GraphServices/src/main/java/ghidra/graph/visualization/DefaultGraphDisplayProvider.java
TODO	trait	0	3	1	script	Ghidra/Features/PyGhidra/src/main/java/ghidra/pyghidra/interpreter/PyGhidraConsole.java
TODO	trait	0	3	75	app	Ghidra/Framework/Emulation/src/main/java/ghidra/app/emulator/AdaptedEmulator.java
TODO	trait	0	3	1	graph	Ghidra/Framework/Graph/src/main/java/ghidra/graph/viewer/actions/VisualGraphSatelliteActionContext.java
TODO	trait	0	3	27	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/generic/VarnodeTemplate.java
TODO	trait	0	2	2	filesystem	GPL/DMG/src/dmg/java/mobiledevices/dmg/reader/DmgFileReader.java
TODO	trait	0	2	1	debug	Ghidra/Debug/Debugger-isf/src/main/java/ghidra/dbg/isf/IsfClientHandler.java
TODO	trait	0	2	1	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/model/target/info/TraceObjectInterfaceFactory.java
TODO	trait	0	2	1	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/sourcefilestable/SourceFileRowObject.java
TODO	trait	1	2	26	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/string/translate/TranslateStringsPlugin.java
TODO	trait	0	2	4	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/string/translate/ManualStringTranslationService.java
TODO	trait	0	2	1	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/strings/StringTrigramIterator.java
TODO	trait	0	2	5	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/sparseimage/SparseImageFileSystem.java
TODO	trait	0	2	4	feature	Ghidra/Features/VersionTrackingBSim/src/main/java/ghidra/feature/vt/api/BSimProgramCorrelatorFactory.java
TODO	trait	0	2	5	graph	Ghidra/Framework/Graph/src/main/java/ghidra/graph/featurette/VisualGraphFeaturette.java
TODO	trait	0	1	87	app	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/platform/dbgeng/DbgengDebuggerPlatformOpinion.java
TODO	trait	0	1	1	util	Ghidra/Features/Base/src/main/java/ghidra/base/graph/VertexExpansionListener.java
TODO	trait	0	1	1	feature	Ghidra/Features/CodeCompare/src/main/java/ghidra/features/codecompare/decompile/DiffClangHighlightListener.java
TODO	trait	0	1	4	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/android/dex/analyzer/DexHeaderFormatAnalyzer.java
TODO	trait	0	1	32	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/cart/CartFileSystem.java
TODO	trait	0	1	28	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/coff/CoffArchiveFileSystem.java
TODO	trait	0	1	5	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/complzss/CompLzssFileSystem.java
TODO	trait	0	1	25	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/cpio/CpioFileSystem.java
TODO	trait	0	1	5	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/gzip/GZipFileSystem.java
TODO	trait	0	1	60	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/ios/dmg/DmgClientFileSystem.java
TODO	trait	0	1	3	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/ios/hfs/HFSPlusFileSystem.java
TODO	trait	0	1	26	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/ios/img2/Img2FileSystem.java
TODO	trait	0	1	3	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/iso9660/ISO9660FileSystem.java
TODO	trait	0	1	29	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/java/JavaClassDecompilerFileSystem.java
TODO	trait	0	1	25	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/lzfse/LzfseFileSystem.java
TODO	trait	0	1	28	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/omf/OmfArchiveFileSystem.java
TODO	trait	0	1	28	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/omf51/Omf51ArchiveFileSystem.java
TODO	trait	0	1	34	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/squashfs/SquashFileSystem.java
TODO	trait	0	1	26	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/tar/TarFileSystem.java
TODO	trait	0	1	46	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/yaffs2/YAFFS2FileSystem.java
TODO	trait	0	1	7	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/zstd/ZstdFileSystem.java
TODO	trait	0	1	12	graph	Ghidra/Features/GraphServices/src/main/java/ghidra/graph/export/ExportAttributedGraphDisplay.java
TODO	trait	1	1	1	script	Ghidra/Features/PyGhidra/src/main/java/ghidra/pyghidra/PythonFieldExposer.java
TODO	trait	0	1	23	script	Ghidra/Features/PyGhidra/src/main/java/ghidra/pyghidra/PyGhidraScriptProvider.java
TODO	trait	0	0	1	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/function/StackDepthChangeListener.java
TODO	trait	0	0	1	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/bean/SelectLanguagePanelListener.java
TODO	trait	0	0	1	feature	Ghidra/Features/CodeCompare/src/main/java/ghidra/features/codecompare/plugin/FunctionComparisonProviderListener.java
TODO	struct	0	1239	2	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/data/BitmapResourceDataType.java
TODO	struct	0	1239	1	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/data/DialogResourceDataType.java
TODO	struct	0	1239	1	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/data/GIFResource.java
TODO	struct	0	1239	1	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/data/IconResource.java
TODO	struct	0	1239	4	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/data/IconResourceDataType.java
TODO	struct	0	1238	1	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/data/AUDataType.java
TODO	struct	0	1238	1	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/data/MIDIDataType.java
TODO	struct	0	1238	1	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/data/MenuResourceDataType.java
TODO	struct	0	1238	1	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/data/WAVEDataType.java
TODO	struct	2	1004	2	util	Ghidra/Framework/Gui/src/main/java/ghidra/util/HelpLocation.java
TODO	struct	1	8	3	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/template/TemplateSimplifier.java
TODO	struct	0	1068	1	program	Ghidra/Features/Base/src/main/java/ghidra/program/model/listing/CodeUnitFormatOptions.java
TODO	struct	1	580	1	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/symbol/AddressLabelPair.java
TODO	struct	0	1066	8	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/listing/DataStub.java
TODO	struct	1	1052	1	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/address/GenericAddress.java
TODO	struct	0	1056	1	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/address/GenericAddressSpace.java
TODO	struct	0	1042	1	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/address/OverlayAddressSpace.java
TODO	struct	0	1042	2	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/address/SegmentedAddressSpace.java
TODO	struct	0	1038	1	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/address/AddressMapImpl.java
TODO	struct	0	1038	1	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/address/DefaultAddressFactory.java
TODO	struct	0	1036	1	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/address/AddressObjectMap.java
TODO	struct	0	1035	1	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/address/OldGenericNamespaceAddress.java
TODO	struct	0	1035	2	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/address/SpecialAddress.java
TODO	struct	0	1034	1	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/address/ProtectedAddressSpace.java
TODO	struct	3	302	2	util	Ghidra/Features/Base/src/main/java/ghidra/util/ManualViewerCommandWrappedOption.java
TODO	struct	2	301	4	util	Ghidra/Features/Base/src/main/java/ghidra/util/BrowserLoader.java
TODO	struct	2	308	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/SourceFileUtils.java
TODO	struct	3	16	1	generic	Ghidra/Framework/Generic/src/main/java/generic/hash/HashUtilities.java
TODO	struct	2	303	1	util	Ghidra/Framework/FileSystem/src/main/java/ghidra/util/MD5Utilities.java
TODO	struct	2	300	1	util	Ghidra/Framework/Generic/src/main/java/ghidra/util/TestSuiteUtilities.java
TODO	struct	2	306	2	util	Ghidra/Framework/Gui/src/main/java/ghidra/util/TaskUtilities.java
TODO	struct	5	67	1	framework	Ghidra/Framework/Generic/src/main/java/ghidra/framework/ApplicationConfiguration.java
TODO	struct	5	41	2	framework	Ghidra/Framework/Generic/src/main/java/ghidra/framework/LoggingInitialization.java
TODO	struct	5	23	1	util	Ghidra/Framework/Generic/src/main/java/ghidra/util/datastruct/LRUMap.java
TODO	struct	5	314	24	util	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/util/XmlProgramUtilities.java
TODO	struct	5	52	2	framework	Ghidra/Framework/Utility/src/main/java/ghidra/framework/ApplicationProperties.java
TODO	struct	6	2	1	util	Ghidra/Framework/Utility/src/main/java/utility/module/ModuleManifestFile.java
TODO	struct	5	49	1	framework	Ghidra/Framework/Utility/src/main/java/ghidra/framework/GModule.java
TODO	struct	5	37	2	util	Ghidra/Framework/Utility/src/main/java/utility/application/ApplicationLayout.java
TODO	struct	5	16	4	util	Ghidra/Framework/Utility/src/main/java/utility/module/ModuleUtilities.java
TODO	struct	3	16	1	generic	Ghidra/Framework/Generic/src/main/java/generic/util/Path.java
TODO	struct	1	19	39	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/datatype/microsoft/GUID.java
TODO	struct	9	23	1	util	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/util/charset/CharsetInfoManager.java
TODO	struct	5	118	1	filesystem	Ghidra/Features/Base/src/main/java/ghidra/formats/gfilesystem/FSRLRoot.java
TODO	struct	6	204	2	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/ByteArrayProvider.java
TODO	struct	6	197	2	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/ByteProviderWrapper.java
TODO	struct	6	181	1	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/FaultTolerantInputStream.java
TODO	struct	6	191	3	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/FileByteProvider.java
TODO	struct	6	183	1	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/FileBytesProvider.java
TODO	struct	6	208	25	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/MemoryByteProvider.java
TODO	struct	6	181	1	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/MemoryMutableByteProvider.java
TODO	struct	6	183	3	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/ObfuscatedFileByteProvider.java
TODO	struct	7	182	2	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/SynchronizedByteProvider.java
TODO	struct	6	186	5	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/RandomAccessByteProvider.java
TODO	struct	6	182	2	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/RangeMappedByteProvider.java
TODO	struct	6	202	71	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/StructConverterUtil.java
TODO	struct	6	181	3	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/UnlimitedByteProviderWrapper.java
TODO	struct	6	95	63	filesystem	Ghidra/Features/Base/src/main/java/ghidra/formats/gfilesystem/FileCache.java
TODO	struct	11	43	1	filesystem	Ghidra/Features/Base/src/main/java/ghidra/formats/gfilesystem/fileinfo/FileAttributes.java
TODO	struct	9	96	7	filesystem	Ghidra/Features/Base/src/main/java/ghidra/formats/gfilesystem/GFileSystemBase.java
TODO	struct	12	79	1	util	Ghidra/Framework/Generic/src/main/java/ghidra/util/datastruct/WeakSet.java
TODO	struct	11	15	1	util	Ghidra/Framework/Generic/src/main/java/ghidra/util/datastruct/ThreadUnsafeWeakSet.java
TODO	struct	10	14	1	util	Ghidra/Framework/Generic/src/main/java/ghidra/util/datastruct/ThreadSafeListenerStorage.java
TODO	struct	9	36	1	util	Ghidra/Framework/Generic/src/main/java/ghidra/util/datastruct/ListenerSet.java
TODO	struct	6	93	5	filesystem	Ghidra/Features/Base/src/main/java/ghidra/formats/gfilesystem/FileSystemInstanceManager.java
TODO	struct	6	94	9	filesystem	Ghidra/Features/Base/src/main/java/ghidra/formats/gfilesystem/LocalFileSystem.java
TODO	struct	6	93	3	filesystem	Ghidra/Features/Base/src/main/java/ghidra/formats/gfilesystem/RefdByteProvider.java
TODO	struct	6	3	2	filesystem	Ghidra/Features/Base/src/main/java/ghidra/formats/gfilesystem/crypto/CmdLinePasswordProvider.java
TODO	struct	6	1	1	filesystem	Ghidra/Features/Base/src/main/java/ghidra/formats/gfilesystem/crypto/CryptoProviderSessionChildImpl.java
TODO	struct	6	7	2	filesystem	Ghidra/Features/Base/src/main/java/ghidra/formats/gfilesystem/crypto/CryptoProviders.java
TODO	struct	7	93	4	filesystem	Ghidra/Features/Base/src/main/java/ghidra/formats/gfilesystem/AbstractFileExtractorTask.java
TODO	struct	8	94	4	filesystem	Ghidra/Features/Base/src/main/java/ghidra/formats/gfilesystem/FileSystemIndexHelper.java
TODO	struct	7	92	5	filesystem	Ghidra/Features/Base/src/main/java/ghidra/formats/gfilesystem/AbstractFileSystem.java
TODO	struct	8	93	5	filesystem	Ghidra/Features/Base/src/main/java/ghidra/formats/gfilesystem/SingleFileSystemIndexHelper.java
TODO	struct	7	96	8	filesystem	Ghidra/Features/Base/src/main/java/ghidra/formats/gfilesystem/AbstractSinglePayloadFileSystem.java
TODO	struct	6	6	24	filesystem	Ghidra/Features/Base/src/main/java/ghidra/formats/gfilesystem/factory/FileSystemFactoryMgr.java
TODO	struct	0	402	24	program	Ghidra/Features/Base/src/main/java/ghidra/program/util/ProgramSelection.java
TODO	struct	3	77	1	framework	Ghidra/Framework/Project/src/main/java/ghidra/framework/cmd/BackgroundCommand.java
TODO	struct	6	149	24	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/mem/MemoryBlockStub.java
TODO	struct	5	47	77	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/util/PseudoCodeUnit.java
TODO	struct	7	71	1	util	Ghidra/Framework/Generic/src/main/java/ghidra/util/xml/XmlUtilities.java
TODO	struct	6	64	1	util	Ghidra/Framework/Generic/src/main/java/ghidra/xml/NonThreadedXmlPullParserImpl.java
TODO	struct	7	32	1	generic	Ghidra/Framework/Utility/src/main/java/generic/concurrent/GThreadPool.java
TODO	struct	6	58	2	util	Ghidra/Framework/Generic/src/main/java/ghidra/xml/ThreadedXmlPullParserImpl.java
TODO	struct	6	57	1	util	Ghidra/Framework/Generic/src/main/java/ghidra/xml/XmlPullParserFactory.java
TODO	struct	5	308	4	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/lang/InjectPayloadCallother.java
TODO	struct	5	304	1	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/lang/InjectPayloadCallotherError.java
TODO	struct	5	304	4	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/lang/InjectPayloadJumpAssist.java
TODO	struct	5	306	5	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/lang/InjectPayloadSegment.java
TODO	struct	5	313	3	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/lang/ParameterPieces.java
TODO	struct	7	76	1	generic	Ghidra/Framework/Generic/src/main/java/generic/stl/Pair.java
TODO	struct	7	34	1	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/sleigh/ModuleDefinitionsMap.java
TODO	struct	7	9	1	sleigh	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/sleigh/grammar/HashMapPreprocessorDefinitionsAdapter.java
TODO	struct	6	34	3	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/sleigh/ModuleDefinitionsAdapter.java
TODO	struct	6	35	2	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/sleigh/SleighLanguageValidator.java
TODO	struct	11	19	10	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/sleigh/symbol/TripleSymbol.java
TODO	struct	10	12	1	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/sleigh/symbol/FamilySymbol.java
TODO	struct	9	16	11	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/sleigh/symbol/ValueSymbol.java
TODO	struct	11	16	1	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/sleigh/symbol/SpecificSymbol.java
TODO	struct	10	13	1	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/sleigh/symbol/PatternlessSymbol.java
TODO	struct	9	16	11	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/sleigh/symbol/VarnodeSymbol.java
TODO	struct	8	13	3	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/sleigh/symbol/ContextSymbol.java
TODO	struct	8	12	11	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/sleigh/symbol/EndSymbol.java
TODO	struct	8	12	11	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/sleigh/symbol/EpsilonSymbol.java
TODO	struct	8	12	11	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/sleigh/symbol/NameSymbol.java
TODO	struct	8	12	11	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/sleigh/symbol/Next2Symbol.java
TODO	struct	9	26	11	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/sleigh/symbol/SubtableSymbol.java
TODO	struct	8	31	13	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/sleigh/symbol/OperandSymbol.java
TODO	struct	8	12	12	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/sleigh/symbol/StartSymbol.java
TODO	struct	8	13	11	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/sleigh/symbol/ValueMapSymbol.java
TODO	struct	8	13	13	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/sleigh/symbol/VarnodeListSymbol.java
TODO	struct	7	9	10	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/sleigh/template/ConstTpl.java
TODO	struct	8	8	1	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/sleigh/template/VarnodeTpl.java
TODO	struct	8	112	36	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/pcode/LocalSymbolMap.java
TODO	struct	8	111	24	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/pcode/PcodeSyntaxTree.java
TODO	struct	7	22	7	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/sleigh/template/OpTpl.java
TODO	struct	7	2	0	decompiler	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/pcodeCPort/slgh_compile/MacroBuilder.java
TODO	struct	10	24	0	decompiler	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/pcodeCPort/slghsymbol/Constructor.java
TODO	struct	14	16	1	generic	Ghidra/Framework/Generic/src/main/java/generic/stl/RedBlackTree.java
TODO	struct	13	10	2	generic	Ghidra/Framework/Generic/src/main/java/generic/stl/MapIteratorSTL.java
TODO	struct	13	9	3	generic	Ghidra/Framework/Generic/src/main/java/generic/stl/ReverseMapIteratorSTL.java
